Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
0459.HK,LEGEND UPSTAR,2021,Real Estate,0.1624752,0.541319,0.02761,0.1,0.13,0.03,0.0,30.0,5.36,4.708438971387179
2078.HK,PANASIALUM,2021,Basic Materials,0.161920368,1.85464,-0.284,0.27,0.255,-0.015,0.0,-5.56,-9.16,
0986.HK,CH ENV ENERGY,2021,Consumer Cyclical,0.161838752,0.105651,0.0065,0.26385,0.091,-0.1728499999999999,0.0,-65.51,1.98,14.0
1959.HK,CENT UNIT HLDG,2021,Consumer Cyclical,0.161664624,2.2569833,0.00583,0.53,0.65,0.12,0.0,22.64,6.65,111.49228130360206
1395.HK,ELL ENV,2021,Industrials,0.160558496,0.103136,0.0055,0.08385,0.123,0.03915,0.005,52.65,6.17,22.363636363636363
1915.HK,TAIHE M-FIN,2021,Financial Services,0.158999984,0.06878741320000001,0.011,1.01,1.94,0.93,0.0,92.08,20.88,176.36363636363637
6838.HK,WINOX,2021,Consumer Cyclical,0.158999984,1.385113,0.157,1.19981,0.90713,-0.29268,0.03,-21.89,10.96,5.777898089171974
0851.HK,SHENG YUAN HLDG,2021,Financial Services,0.158754784,0.043306,0.0122,0.26,0.39,0.13,0.0,50.0,13.42,31.9672131147541
0397.HK,MINERVA GROUP,2021,Financial Services,0.15839232,0.095721,0.0552,0.066,0.171,0.105,0.0,159.09,10.48,3.097826086956522
1427.HK,CH TIANBAO GP,2021,Real Estate,0.15802848,3.1894951000000007,0.055,3.28,3.94,0.6600000000000001,0.0,20.12,1.86,71.63636363636364
1705.HK,B & S INTL HLDG,2021,Consumer Defensive,0.158,0.483068,0.0015,0.25509,0.2857,0.03061,0.0,12.0,27.93,190.46666666666667
3963.HK,RONGZHONG FIN,2021,Financial Services,0.157768784,0.015821,-0.29,0.21,0.12,-0.09,0.0,-42.86,-10.82,
1312.HK,KONTA CHINA,2021,Healthcare,0.156479968,0.803267,-0.0027,0.079,0.049,-0.03,0.0,-37.97,4.86,
0387.HK,LEEPORT(HOLD),2021,Industrials,0.15645168,0.707752,-0.1694,0.624,0.67992,0.0559199999999999,0.06,18.58,-2.46,
2060.HK,"2060.HK,0P0001HIJ8,0",2021,,0.15611384,2.3718893,0.27808,2.92146,3.6,0.6785399999999999,0.05,24.94,8.01,12.945914844649023
1305.HK,WAI CHI HOLD,2021,Technology,0.156004736,1.922595,0.24,0.37,1.26,0.89,0.0,240.54,6.39,5.25
1162.HK,LUMINA GROUP,2021,Industrials,0.156,0.057608,-0.0008,0.125,0.2,0.075,0.0,60.0,0.62,
0211.HK,STYLAND HOLD,2021,Financial Services,0.155405952,0.048617,-0.06,0.35,0.28,-0.0699999999999999,0.0,-20.0,-3.01,
2132.HK,LANDRICH HLDG,2021,Industrials,0.1552,0.634448,0.0336,0.14292,0.247,0.10408,0.003125,75.01,17.86,7.351190476190476
0474.HK,ACESO LIFE SCI,2021,Industrials,0.155017376,0.346,-0.0573,0.243,0.199,-0.0439999999999999,0.0,-18.11,-1.12,
1080.HK,SHENGLI PIPE,2021,Energy,0.1549748,1.6793524000000002,-0.07425,0.096,0.084,-0.0119999999999999,0.0,-12.5,-7.53,
1749.HK,SHANSHAN,2021,Consumer Cyclical,0.154744,1.0923356169,0.099,0.3886,0.53177,0.1431699999999999,0.0,36.84,11.13,5.3714141414141405
2017.HK,CHANHIGH,2021,Industrials,0.154625504,1.9456382,0.0561,0.6,0.35,-0.25,0.0,-41.67,3.73,6.238859180035651
2336.HK,SHUOAO INTL,2021,Technology,0.154352352,0.707736,-0.0054,0.18,0.12,-0.06,0.0,-33.33,-1.7,
0954.HK,CHANGMAO BIO,2021,Basic Materials,0.153612992,0.6027736,0.121,0.52642,0.62583,0.09941,0.024125,23.47,13.29,5.172148760330579
1559.HK,KWAN ON HLDGS,2021,Industrials,0.15327112,0.538732,-0.01512,0.19636,0.16298,-0.0333799999999999,0.0,-17.0,-0.02,
0312.HK,SHIRBLE STORE,2021,Consumer Cyclical,0.152195008,0.2531298,-0.198,0.47,0.152,-0.3179999999999999,0.0,-67.66,-10.27,
1111.HK,HUASHI GROUP,2021,Communication Services,0.151818048,0.1734007,0.0263692,,,,0.0,,34.54,
0983.HK,SOCAM DEV,2021,Real Estate,0.15120512,5.267,0.2,1.23106,1.21212,-0.0189399999999999,0.0,-1.54,4.73,6.0606
6083.HK,WORLD-LINK LOG,2021,Industrials,0.150552912,0.336512,0.0304,0.24905,0.24945,0.0004,0.03,12.21,27.16,8.205592105263158
0205.HK,SEEC MEDIA,2021,Communication Services,0.14951664,0.06835,-0.070898,0.13,0.68,0.55,0.0,423.08,-8.1,
0417.HK,TSE SUI LUEN,2021,Consumer Cyclical,0.1495092,2.6486,-0.176,0.90248,1.1379,0.2354199999999999,0.0,26.09,10.06,
0430.HK,ORIENTAL EXPL,2021,Real Estate,0.149450832,0.026532,0.0484,0.51119,0.31148,-0.19971,0.03,-33.2,1.16,6.435537190082645
1129.HK,WATER INDUSTRY,2021,Utilities,0.149427712,1.101791,-0.227976,1.82438,2.35649,0.5321100000000001,0.0,29.17,8.63,
1273.HK,HK FINANCE GP,2021,Financial Services,0.1494,0.132739,0.176,0.29372,0.32778,0.03406,0.026,20.45,3.16,1.8623863636363638
1845.HK,WG ENV TECH,2021,Industrials,0.149334096,0.61787,-0.0099,0.38,0.35,-0.03,0.0,-7.89,1.0,
1803.HK,BJ SPORTS & ENT,2021,Consumer Cyclical,0.149250112,0.218721,-0.028,0.17,0.206,0.0359999999999999,0.0,21.18,-4.57,
0572.HK,FW HOLDINGS,2021,Financial Services,0.149246464,0.085991,-0.159231,3.80332,0.79374,-3.00958,0.0,-79.13,0.12,
2258.HK,WATTS INT'L,2021,Industrials,0.148572,2.4890569,0.06325,0.52431,0.38306,-0.14125,0.008,-25.41,3.16,6.056284584980237
0287.HK,WINFAIR INV,2021,Real Estate,0.148,0.020847668,-0.09,8.01445,8.48633,0.4718800000000005,0.1399999999999999,7.63,-0.15,
1218.HK,EASYKNIT INT'L,2021,Real Estate,0.1479768,0.323382,0.25,3.6,4.8,1.1999999999999995,0.0,33.33,0.89,19.2
0223.HK,ELIFE HLDGS,2021,Communication Services,0.147822528,0.27604,-0.044,0.305,0.25,-0.0549999999999999,0.0,-18.03,-16.72,
1473.HK,PANGAEA CONNECT,2021,Technology,0.14726,1.549284,0.065,0.68993,0.3,-0.38993,0.013,-54.63,12.02,4.615384615384615
0120.HK,COSMOPOL INT'L,2021,Real Estate,0.146275152,1.6389,0.013333,5.03333,5.66667,0.6333399999999996,0.0,12.58,6.69,425.0108752718818
0928.HK,KING INTL INV,2021,Healthcare,0.146183184,0.102041,-0.0038,0.7,0.485,-0.2149999999999999,0.0,-30.71,0.8,
1987.HK,BENG SOON MACH,2021,Industrials,0.146,0.026737409,0.0002,3.06,2.23,-0.8300000000000001,0.0,-27.12,9.22,
6968.HK,GANGLONG CHINA,2021,Real Estate,0.145962,11.4055535,0.33,5.13408,4.57,-0.5640799999999997,0.21,-6.9,3.58,13.84848484848485
0844.HK,GREATIME INTL,2021,Consumer Cyclical,0.145828816,0.47408790000000006,-0.03168,0.39,0.4,0.01,0.0,2.56,5.4,
1572.HK,CHINA ART FIN,2021,Financial Services,0.145383008,0.04718560000000001,0.01661,0.133,0.28,0.147,0.0,110.53,3.61,16.857314870559904
1710.HK,TRIO IND ELEC,2021,Industrials,0.145,0.744067,-0.0106,0.1585,0.15072,-0.00778,0.012,2.66,1.17,
0234.HK,NEW CENTURY GP,2021,Financial Services,0.144509248,0.10036,-0.0098,0.062,0.06,-0.002,0.0,-3.23,-2.26,
1758.HK,BOJUN EDU,2021,Consumer Defensive,0.14450208,,-1.0209100000000002,0.61,0.465,-0.1449999999999999,0.0,-23.77,-51.35,
2203.HK,BRAINHOLE TECH,2021,Technology,0.144,0.32157,-0.0644,0.29,0.176,-0.1139999999999999,0.0,-39.31,-6.25,
0036.HK,FE HLDGS INTL,2021,Real Estate,0.14376384,0.024825,-2.142648,1.2119,1.15373,-0.05817,0.0,-4.8,-16.22,
1142.HK,E&P GLOBAL,2021,Energy,0.143566816,1.243111,2.38,0.54,0.96,0.4199999999999999,0.0,77.78,34.43,0.40336134453781514
1615.HK,AB BUILDERS,2021,Industrials,0.1434,0.353133,-0.0111,0.22,0.255,0.035,0.0,15.91,-2.32,
1058.HK,NAMYUE HOLDINGS,2021,Consumer Cyclical,0.142575024,0.196231,-0.0371,0.295,0.89,0.595,0.0,201.69,-6.66,
1580.HK,DA SEN HLDGS,2021,Basic Materials,0.1424384,0.19002280000000002,-0.20174,0.20975,0.16962,-0.04013,0.0,-19.13,-67.67,
1420.HK,CHUAN HOLDING,2021,Industrials,0.14150416,0.085416,0.0014,0.079,0.15,0.071,0.0,89.87,10.3,107.14285714285714
0871.HK,CH DREDG ENV,2021,Industrials,0.141364704,0.42612790000000006,0.01804,0.154,0.128,-0.0259999999999999,0.0,-16.88,8.12,7.095343680709535
0122.HK,CROCODILE,2021,Consumer Cyclical,0.140710288,0.112,-0.001389,5.41667,6.25,0.8333300000000001,0.0,15.38,0.92,
1002.HK,V.S. INT'L,2021,Basic Materials,0.14062048,0.2818156,-0.00264,0.181,0.153,-0.0279999999999999,0.0,-15.47,5.72,
1004.HK,"1004.HK,0P00009T5B,0",2021,,0.140615248,0.20328,-0.0694,0.075,0.041,-0.0339999999999999,0.0,-45.33,-7.31,
1123.HK,CHINA-HK PHOTO,2021,Consumer Cyclical,0.13986776,0.91675,0.0284,0.09668,0.11458,0.0179,0.01,28.86,11.28,4.034507042253521
3366.HK,OCT (ASIA),2021,Real Estate,0.13919608,1.6215408000000002,-1.639,1.64,1.27,-0.3699999999999999,0.0,-22.56,-2.08,
1738.HK,FS ANTHRACITE,2021,Energy,0.138055008,1.2331044,-0.088,1.31,1.19,-0.1200000000000001,0.0,-9.16,12.15,
1920.HK,CHINA WACAN,2021,Industrials,0.13728,0.117456,-0.32,1.6,0.42,-1.1800000000000002,0.0,-73.75,-42.35,
1960.HK,TBKS HLDGS,2021,Energy,0.137,0.189081,0.0006,0.3,0.45,0.15,0.0,50.0,3.88,750.0000000000001
1617.HK,NANFANG COMM,2021,Technology,0.13660416,0.48214870000000004,-0.055,0.48,0.143,-0.3369999999999999,0.0,-70.21,-4.6,
0718.HK,TAI UNITED HOLD,2021,Healthcare,0.136500512,0.309089,-0.084,0.096,0.092,-0.004,0.0,-4.17,-7.07,
0375.HK,YGM TRADING,2021,Consumer Cyclical,0.13600848,0.216181,-0.07,1.49737,1.62254,0.12517,0.2,21.72,4.56,
1545.HK,DESIGN CAPITAL,2021,Consumer Cyclical,0.136,0.08918,0.0024,0.09206,0.11282,0.02076,0.0288,53.83,11.92,47.00833333333334
1163.HK,ADTIGER CORP,2021,Communication Services,0.135487472,0.3870141000000001,0.022,1.1,0.9,-0.2,0.0,-18.18,4.49,40.909090909090914
0442.HK,DOMAINE POWER,2021,Consumer Cyclical,0.134706,0.162644,-0.43,0.86,1.85,0.99,0.0,115.12,-31.97,
1613.HK,SYNERTONE,2021,Technology,0.134622304,0.090281,-0.0735,1.135,0.995,-0.14,0.0,-12.33,-0.96,
0138.HK,CCT FORTIS,2021,Industrials,0.13437312,0.731,-0.59,0.22,0.181,-0.039,0.0,-17.73,-9.14,
1752.HK,TOP EDUCATION,2021,Consumer Defensive,0.13426392,0.024845,8e-05,0.27448,0.17772,-0.09676,0.0,-35.25,8.29,
1549.HK,EVER HARVEST GP,2021,Industrials,0.133300008,0.488964,0.0157,0.065,0.138,0.073,0.0,112.31,9.76,8.789808917197453
1732.HK,XIANGXING INT,2021,Industrials,0.13312,0.3175502,0.01177,0.119,0.148,0.0289999999999999,0.0,24.37,17.29,12.574341546304163
0899.HK,ZHONG JIA GX,2021,Real Estate,0.132689768,0.03292,0.12,0.54,0.76,0.2199999999999999,0.0,40.74,4.38,6.333333333333334
1159.HK,SMART DIGI TECH,2021,Communication Services,0.132065704,0.199403,-4.848,13.9,9.9,-4.0,0.0,-28.78,-54.15,
1793.HK,WECON HOLDINGS,2021,Industrials,0.1312,1.103157,0.024,0.15354,0.17571,0.0221699999999999,0.012,22.25,5.73,7.32125
0332.HK,YUANHENG GAS,2021,Energy,0.1309124,7.907447900000001,0.00044,0.355,0.48,0.125,0.0,35.21,7.36,
2882.HK,3DG HOLDINGS,2021,Consumer Cyclical,0.13079092,0.85582,-0.098,0.31,0.28,-0.0299999999999999,0.0,-9.68,4.07,
0380.HK,CHINA PIPE,2021,Consumer Cyclical,0.130562448,0.682187,0.0423,0.08,0.115,0.035,0.0,43.75,10.84,2.7186761229314422
0389.HK,TONTINE WINES,2021,Consumer Defensive,0.129671656,0.22920810000000003,0.0605,1.0,0.96,-0.04,0.0,-4.0,5.86,15.867768595041323
2515.HK,TJCD,2021,Industrials,0.129477008,0.3024384,0.2111054,,,,0.0,,18.31,
1598.HK,21CENTURY EDU,2021,Consumer Defensive,0.1288932,0.3396437,0.02816,0.71517,0.44787,-0.2673,0.0157,-35.18,8.16,15.904474431818182
1323.HK,HUASHENG INTL,2021,Basic Materials,0.128461344,0.919332,0.124707,7.75013,19.56947,11.81934,0.028779,152.88,4.7,156.92358889236368
2286.HK,CHEN XING,2021,Real Estate,0.1284,1.7254556000000003,0.143,1.45,1.5,0.05,0.0,3.45,1.92,10.48951048951049
0943.HK,ZHONGZHENG INTL,2021,Consumer Defensive,0.128245,0.13034,-0.0282,0.06,0.022,-0.038,0.0,-63.33,-1.19,
6958.HK,ZHENRO SERVICES,2021,Real Estate,0.127612504,1.4693668,0.187,3.77653,4.56,0.7834699999999994,0.08,22.86,11.31,24.385026737967912
0725.HK,PERENNIAL INT'L,2021,Industrials,0.12733312,0.373472,0.069,0.55419,0.71509,0.1609,0.0,29.03,6.94,10.363623188405796
1351.HK,BRIGHT FUTURE,2021,Communication Services,0.1272,0.5368308,-0.0385,1.09007,0.40745,-0.6826200000000001,0.0,-62.62,4.28,
0174.HK,GEMINI INV,2021,Financial Services,0.127114,1.227106,-0.01,1.1,0.65,-0.45,0.0,-40.91,4.43,
1251.HK,SPT ENERGY,2021,Energy,0.126995696,1.7476789000000001,0.0055,0.27,0.255,-0.015,0.0,-5.56,5.0,46.36363636363637
1737.HK,A & S GROUP,2021,Industrials,0.126,0.4085,0.0405,0.07476,0.16678,0.09202,0.03,163.22,30.04,4.118024691358025
9918.HK,WISE ALLY INTL,2021,Technology,0.125,1.04733,0.201,1.6172,1.77604,0.1588400000000001,0.1,16.01,7.88,8.836019900497512
2266.HK,LAI SI ENT,2021,Industrials,0.124,0.144117,-0.052,0.57,0.32,-0.2499999999999999,0.0,-43.86,-8.36,
0648.HK,"0648.HK,0P00009TA9,0",2021,,0.123894056,0.001699,-0.081,0.38,0.38,0.0,0.0,0.0,-37.95,
1661.HK,CH FRONTIER TEC,2021,Communication Services,0.123691096,0.013389200000000002,-0.33,4.2,1.55,-2.6500000000000004,0.0,-63.1,-5.7,
1496.HK,AP RENTALS,2021,Industrials,0.123552008,0.14845,-0.0066,0.16636,0.14171,-0.02465,0.0,-14.82,20.8,
1220.HK,ZHIDAO INT'L,2021,Basic Materials,0.12276,0.100532,-0.0027,0.082,0.122,0.0399999999999999,0.0,48.78,-1.77,
0491.HK,EMPEROR CULTURE,2021,Communication Services,0.122106912,0.192908,-0.07,0.065,0.05,-0.015,0.0,-23.08,0.75,
0707.HK,ATV HOLDINGS,2021,Consumer Cyclical,0.12193044,0.1747504,-0.2745897,0.58,0.21,-0.37,0.0,-63.79,-83.88,
2307.HK,KAM HING INT'L,2021,Consumer Cyclical,0.121788656,4.389437,0.053,0.41615,0.40658,-0.00957,0.0,-2.3,7.74,7.671320754716981
0663.HK,"0663.HK,0P00009TA4,0",2021,,0.12110052,0.085978,-0.048,0.59218,0.38192,-0.21026,0.0,-35.51,-13.43,
1631.HK,REF HOLDINGS,2021,Industrials,0.12032,0.135082,0.0337,0.18915,0.41625,0.2271,0.3,278.67,16.22,12.351632047477745
2680.HK,INNOVAX HLDGS,2021,Financial Services,0.12,0.083682,0.006,4.44667,3.75667,-0.69,0.0,-15.52,1.64,626.1116666666667
1917.HK,DOUMOB,2021,Communication Services,0.1196,0.1001055,-0.0528,0.13,0.11,-0.02,0.0,-15.38,-60.62,
0858.HK,EXTRAWELL PHAR,2021,Healthcare,0.119500008,0.078802,-0.0507,0.132,0.092,-0.04,0.0,-30.3,-8.61,
0893.HK,CHINAVTM MINING,2021,Basic Materials,0.119198056,0.7862360000000002,0.0044,0.136,0.169,0.033,0.0,24.26,1.92,38.40909090909091
1636.HK,CMRU-NEW,2021,Basic Materials,0.118761336,8.481759,-0.33,1.93,1.74,-0.1899999999999999,0.0,-9.84,3.59,
0589.HK,"0589.HK,0P0001JD6M,0",2021,,0.11875,1.2572296,-0.165,1.02297,1.01,-0.0129699999999999,0.0208,0.77,-0.09,
3302.HK,KINERGY,2021,Industrials,0.118730696,0.168325,0.0132,0.71154,0.67515,-0.0363899999999999,0.0073,-4.09,8.92,51.14772727272727
1991.HK,TA YANG GROUP,2021,Communication Services,0.118212304,0.362528,-0.0752,0.2212,0.2,-0.0211999999999999,0.0,-9.58,-4.75,
1682.HK,HP LIVING TECH,2021,Consumer Cyclical,0.117889048,0.120057,-0.006,0.15,0.17,0.02,0.0,13.33,1.7,
0269.HK,CRTG,2021,Industrials,0.117085104,0.598117,-0.18,0.01,0.027,0.017,0.0,170.0,3.71,
1741.HK,SHING CHI HLDGS,2021,Industrials,0.1168,0.223076,-0.0266,0.97,1.04,0.07,0.0,7.22,-4.77,
0876.HK,KAISA HEALTH,2021,Healthcare,0.115969224,0.209626,0.0005,0.137,0.078,-0.059,0.0,-43.07,4.82,156.0
0075.HK,Y.T. REALTY,2021,Real Estate,0.11593576,1.224263,-0.151,2.0,1.65,-0.3500000000000001,0.0,-17.5,0.08,
0355.HK,CENTURY C INT'L,2021,Real Estate,0.1144262,4.019,-0.1093,0.43,0.405,-0.0249999999999999,0.0,-5.81,1.16,
0077.HK,AMS TRANSPORT,2021,Industrials,0.114203456,0.303366,0.0803,0.4351,0.58953,0.15443,0.07,51.58,22.78,7.341594022415941
9929.HK,SEM HLDGS,2021,Industrials,0.114,0.17299247306208101,-0.002374,0.087,0.07,-0.0169999999999999,0.0,-19.54,-0.75,
0862.HK,VISION VALUES,2021,Industrials,0.113801504,0.05512,-0.0176,0.29,0.2,-0.0899999999999999,0.0,-31.03,-9.36,
0702.HK,SINO OIL & GAS,2021,Energy,0.113744968,0.394236,-0.2357,0.062,0.169,0.107,0.0,172.58,-9.19,
0060.HK,HK FOOD INV,2021,Consumer Defensive,0.11284416,0.13112,-0.016,0.69,0.65,-0.0399999999999999,0.0,-5.8,0.67,
2738.HK,HUAJIN INTL,2021,Basic Materials,0.1128,5.8223407,0.11374,2.40161,2.59,0.18839,0.098,11.92,6.46,22.771232635836117
0859.HK,ZHONGCHANG INTL,2021,Real Estate,0.112503,0.036594,0.2189,0.445,0.385,-0.06,0.0,-13.48,19.97,1.758793969849246
1201.HK,TESSON HOLDINGS,2021,Industrials,0.112039344,0.159839,-2.692,4.0,4.7,0.7000000000000002,0.0,17.5,-7.67,
0948.HK,ALPHA PRO HLDGS,2021,Consumer Defensive,0.1117696,0.268099,-0.048,1.03,1.31,0.28,0.0,27.18,-5.39,
1701.HK,TU YI HLDG,2021,Consumer Cyclical,0.111,0.0228679,-0.04466,0.245,0.161,-0.0839999999999999,0.0,-34.29,-14.66,
1891.HK,HENG HUP,2021,Industrials,0.11,1.418239,0.0255,0.16447,0.2312,0.0667299999999999,0.0055,43.92,15.01,9.066666666666666
1720.HK,PUTIAN COMM,2021,Technology,0.11,0.686994,0.044,0.8,0.36,-0.44,0.0,-55.0,8.9,8.181818181818182
0812.HK,"0812.HK,0P00009T9I,0",2021,,0.109854896,0.129633,-0.01742,0.135,0.052,-0.083,0.0,-61.48,2.54,
3683.HK,GREAT HARVEST,2021,Industrials,0.109550616,0.0971412,-0.02652,1.38,1.46,0.08,0.0,5.8,5.27,
0482.HK,SANDMARTIN INTL,2021,Technology,0.1095056,0.926471,-0.06083,0.32471,0.27912,-0.04559,0.0,-14.04,3.0,
0888.HK,BISON FINANCE,2021,Financial Services,0.10948168,0.074491,-0.1998,0.23,0.23,0.0,0.0,0.0,-46.61,
0072.HK,META MEDIA,2021,Communication Services,0.109149896,0.46518450000000006,-0.02552,0.175,0.183,0.008,0.0,4.57,7.31,
1047.HK,NGAI HING HONG,2021,Basic Materials,0.108913992,1.971074,0.2434,0.34968,0.62565,0.27597,0.04,90.36,14.08,2.570460147904684
0499.HK,QINGDAO HLDGS,2021,Technology,0.10884228,0.076186,0.011,0.448,0.238,-0.21,0.0,-46.88,4.32,21.636363636363637
0645.HK,ARES ASIA,2021,Energy,0.107766752,0.9165468,-0.03432,0.34,0.26,-0.08,0.0,-23.53,-3.75,
2080.HK,AUX INTL,2021,Real Estate,0.107470512,0.303797,-0.023,0.41,0.85,0.44,0.0,107.32,7.17,
3708.HK,CH SUPPLY CHAIN,2021,Consumer Cyclical,0.107404808,0.31933,-0.0011,0.199,0.129,-0.07,0.0,-35.18,-1.58,
0007.HK,"0007.HK,0P00009RP5,0",2021,,0.107364488,0.522404,0.134,0.198,0.236,0.0379999999999999,0.0,19.19,8.15,1.761194029850746
1690.HK,LAP KEI ENGRG,2021,Industrials,0.107336264,0.261378,0.0073,0.06,0.059,-0.001,0.0,-1.67,4.44,8.082191780821917
0814.HK,JINGKELONG,2021,Consumer Cyclical,0.1071772,12.1622108553,-0.055,1.06644,0.90153,-0.16491,0.120631,-4.15,7.61,
1000.HK,BEIJING MEDIA,2021,Basic Materials,0.106547408,0.20630720000000002,-0.363,0.76,0.7,-0.06,0.0,-7.89,-8.93,
1326.HK,TRANSMIT ENT,2021,Communication Services,0.106420016,0.456988,-0.0029,0.104,0.13,0.026,0.0,25.0,13.11,
1348.HK,QUALI-SMART,2021,Consumer Cyclical,0.10614456,0.485788,-0.0242,0.295,0.25,-0.0449999999999999,0.0,-15.25,-1.74,
0936.HK,KAISA CAPITAL,2021,Industrials,0.106,0.214744,0.0042,0.43,0.27,-0.1599999999999999,0.0,-37.21,14.97,64.28571428571429
0540.HK,SPEEDY GLOBAL,2021,Consumer Cyclical,0.105,0.750474,-0.0521,0.16,0.209,0.0489999999999999,0.0,30.62,-2.55,
0484.HK,FORGAME,2021,Technology,0.104645504,0.1563496,0.132,1.99,1.28,-0.71,0.0,-35.68,5.37,9.696969696969697
0637.HK,LEE KEE,2021,Basic Materials,0.104422504,1.951879,0.0204,0.24986,0.28195,0.0320899999999999,0.01,16.85,3.07,13.821078431372547
0675.HK,K & P INT'L,2021,Technology,0.104131944,0.418202483,0.2371,0.34339,0.5251,0.18171,0.1149999999999999,86.41,16.32,2.2146773513285534
0593.HK,"0593.HK,0P00009S04,0",2021,,0.103701232,0.051208,-3.01,1.2,0.81,-0.3899999999999999,0.0,-32.5,-2.87,
1362.HK,SIS MOBILE,2021,Technology,0.1036,2.275455,0.1189,0.26971,0.42255,0.1528399999999999,0.0,56.67,22.3,3.553826745164003
1953.HK,RIMBACO,2021,Industrials,0.10332,0.282075,0.0101,0.15143,0.18649,0.0350599999999999,0.0,23.15,7.1,18.464356435643563
6999.HK,LEADING HLDGS,2021,Real Estate,0.102695,16.560162300000002,0.528,5.7,4.49,-1.21,0.0,-21.23,2.69,8.503787878787879
1716.HK,MOST KWAI CHUNG,2021,Communication Services,0.1026,0.059108,0.0346,0.5588,0.48,-0.0787999999999999,0.034,-8.02,11.39,13.872832369942197
0616.HK,EMINENCE ENT,2021,Real Estate,0.10245844,0.080253,-7.764,15.6,7.28,-8.32,0.0,-53.33,-3.43,
2528.HK,FW FASHION INT,2021,Consumer Cyclical,0.102,1.228307,0.08,1.15,0.94,-0.2099999999999999,0.0,-18.26,26.89,11.749999999999998
0760.HK,TALENT PPT GP,2021,Real Estate,0.101387424,0.37839120000000004,0.35068,0.42,0.4,-0.0199999999999999,0.0,-4.76,6.33,1.1406410402646288
1831.HK,SHIFANG HLDG,2021,Communication Services,0.101092296,0.2916738,-0.22319,0.165,0.2,0.035,0.0,21.21,-93.89,
2682.HK,YUN LEE MARINE,2021,Industrials,0.101,0.226194,0.025,0.08105,0.12661,0.04556,0.013,72.25,15.56,5.0644
0599.HK,E. BON HOLDINGS,2021,Consumer Cyclical,0.100637456,0.422454,0.017444,0.25474,0.43067,0.1759299999999999,0.009746,72.89,10.07,24.688718183902772
1150.HK,MILAN STATION,2021,Consumer Cyclical,0.100409304,0.245018,0.0288,0.226,0.295,0.0689999999999999,0.0,30.53,24.56,10.243055555555555
0994.HK,CT VISION SL,2021,Industrials,0.100224656,0.207144,-0.1325,0.81,2.27,1.46,0.0,180.25,-7.1,
0261.HK,GBA HOLDINGS,2021,Industrials,0.100119056,0.469,-0.640409,19.64444,19.64444,0.0,0.0,0.0,-5.93,
2022.HK,DIGIT HOLLYWOOD,2021,Communication Services,0.1,0.09947693340000001,-0.0140399999999999,0.092,0.086,-0.006,0.0,-6.52,-3.95,
0755.HK,DEVGREAT,2021,Real Estate,0.09998912,0.740993,-13.91,4.5,3.2,-1.2999999999999998,0.0,-28.89,-8.07,
0513.HK,CONTINENTAL H,2021,Consumer Cyclical,0.099735232,0.536267,0.0291,0.63842,0.41897,-0.2194499999999999,0.02,-31.24,1.0,14.397594501718213
0403.HK,STARLITE HOLD,2021,Consumer Cyclical,0.099625968,1.057477,-0.1876,0.17292,0.27487,0.10195,0.1,116.79,-2.92,
0465.HK,FUTONG TECH,2021,Technology,0.099599992,0.2587552,-0.253,0.65,0.56,-0.0899999999999999,0.0,-13.85,-9.1,
2127.HK,HUISEN SHARES,2021,Consumer Cyclical,0.099438568,5.6530727,0.31856,2.45597,2.01,-0.4459700000000004,0.079,-14.94,22.9,6.309643395278753
1172.HK,MAGNUSCONCORDIA,2021,Real Estate,0.098246408,2.140562,0.0005,0.079,0.068,-0.0109999999999999,0.0,-13.92,0.75,136.0
0765.HK,PERFECTECH INTL,2021,Consumer Cyclical,0.0980772,0.186211,-0.0199,0.355,0.77,0.415,0.0,116.9,3.16,
2728.HK,JINTAI ENERGY H,2021,Energy,0.09801044,11.01052,0.0212,0.137,0.127,-0.01,0.0,-7.3,16.57,5.990566037735849
0065.HK,GRAND OCEAN AR,2021,Energy,0.097193072,0.183016,0.096,7.4,1.51,-5.890000000000001,0.0,-79.59,17.88,15.729166666666666
1843.HK,SNACK EMPIRE,2021,Consumer Cyclical,0.0968,0.021451,0.001,0.17163,0.25745,0.08582,0.0,50.0,11.22,257.45
0515.HK,CHINASILVER TEC,2021,Technology,0.096330496,0.375375,-0.0071,0.285,0.255,-0.0299999999999999,0.0,-10.53,2.53,
1443.HK,FULUM GP HLDG,2021,Consumer Cyclical,0.0962,1.172682,-0.094,0.17746,0.25558,0.0781199999999999,0.0,44.02,19.16,
1413.HK,FEG HOLDINGS,2021,Industrials,0.096,0.48171,0.0407,0.42,0.355,-0.065,0.0,-15.48,17.4,8.722358722358722
9938.HK,WAH WO HOLDINGS,2021,Industrials,0.096,0.350847,0.006,0.119,0.134,0.015,0.0,12.61,4.13,22.333333333333336
0276.HK,MONGOLIA ENERGY,2021,Basic Materials,0.095944256,0.858417,9.54,1.12,1.12,0.0,0.0,0.0,66.7,0.11740041928721176
3628.HK,RENHENG ENT,2021,Industrials,0.095676,0.073731,0.0009,0.11,0.24,0.13,0.0,118.18,1.03,266.6666666666667
1101.HK,HUARONG ENERGY,2021,Energy,0.095409792,0.3484514,-0.022,0.116,0.098,-0.018,0.0,-15.52,4.4,
